Region,Industry,2017_c,2017_w,2018_c,2018_w,2019_c,2019_w,2020_c,2020_w,2021_c,2021_w,2022_c,2022_w,2019_diff_2018,2020_diff_2019,2021_diff_2020,2022_diff_2021,2023_predict
무안군,C,2189,2355,2516,2325,2511,2412,2189,2355,2516,2325,2511,2412,87,-57,-30,87,small_increase
무안군,D,88,80,109,108,95,58,88,80,109,108,95,58,-50,22,28,-50,big_increase
무안군,E,211,208,207,218,260,228,211,208,207,218,260,228,10,-20,10,10,big_increase
무안군,F,1027,1104,1344,1292,1986,1809,1027,1104,1344,1292,1986,1809,517,-705,188,517,small_decrease
무안군,G,2450,2567,2755,2261,2475,2652,2450,2567,2755,2261,2475,2652,391,-85,-306,391,small_increase
무안군,H,479,565,507,544,583,596,479,565,507,544,583,596,52,-31,-21,52,big_increase
무안군,I,2012,2081,2241,1654,1747,2057,2012,2081,2241,1654,1747,2057,403,24,-427,403,small_increase
무안군,J,54,62,74,72,75,88,54,62,74,72,75,88,16,-26,10,16,big_increase
무안군,K,893,902,975,975,1156,1078,893,902,975,975,1156,1078,103,-176,73,103,big_increase
무안군,L,547,462,470,500,613,688,547,462,470,500,613,688,188,-226,38,188,big_increase
무안군,M,409,459,580,586,766,840,409,459,580,586,766,840,254,-381,127,254,small_increase
무안군,N,142,492,652,1025,609,598,142,492,652,1025,609,598,-427,-106,533,-427,big_increase
무안군,P,1055,1292,1392,1174,1353,1423,1055,1292,1392,1174,1353,1423,249,-131,-118,249,big_increase
무안군,Q,2745,2930,3277,3431,3474,3862,2745,2930,3277,3431,3474,3862,431,-932,501,431,small_decrease
무안군,R,771,756,865,696,695,745,771,756,865,696,695,745,49,11,-60,49,big_increase
무안군,S,763,773,725,666,736,796,763,773,725,666,736,796,130,-23,-107,130,big_increase
함평군,A,348,348,444,373,270,251,348,348,444,373,270,251,-122,97,25,-122,big_increase
함평군,B,21,20,19,21,29,23,21,20,19,21,29,23,2,-3,1,2,big_increase
함평군,C,1718,1790,1774,1702,1988,2280,1718,1790,1774,1702,1988,2280,578,-490,-88,578,small_increase
함평군,D,32,38,39,43,38,40,32,38,39,43,38,40,-3,-2,5,-3,big_increase
함평군,E,83,84,82,87,91,92,83,84,82,87,91,92,5,-8,3,5,big_increase
함평군,F,920,912,1021,884,965,1031,920,912,1021,884,965,1031,147,-119,-28,147,big_increase
함평군,G,724,819,985,768,834,825,724,819,985,768,834,825,57,-6,-51,57,big_increase
함평군,H,366,388,396,372,315,316,366,388,396,372,315,316,-56,72,-16,-56,big_increase
함평군,I,367,378,557,404,483,568,367,378,557,404,483,568,164,-190,26,164,big_increase
함평군,J,25,25,27,24,22,35,25,25,27,24,22,35,11,-10,-1,11,big_increase
함평군,K,226,230,200,205,191,208,226,230,200,205,191,208,3,22,-25,3,big_increase
함평군,L,23,28,22,35,30,26,23,28,22,35,30,26,-9,2,7,-9,big_increase
함평군,M,126,109,111,102,139,153,126,109,111,102,139,153,51,-44,-7,51,big_increase
함평군,N,176,141,162,101,177,141,176,141,162,101,177,141,40,0,-40,40,big_increase
함평군,P,176,158,213,214,181,202,176,158,213,214,181,202,-12,-44,56,-12,big_increase
함평군,Q,1171,1183,1281,1357,1468,1669,1171,1183,1281,1357,1468,1669,312,-486,174,312,small_increase
함평군,R,269,272,314,265,252,308,269,272,314,265,252,308,43,-36,-7,43,big_increase
함평군,S,267,308,303,348,252,281,267,308,303,348,252,281,-67,27,40,-67,big_increase
영광군,A,293,288,296,320,281,324,293,288,296,320,281,324,4,-36,32,4,big_increase
영광군,B,65,83,56,76,34,39,65,83,56,76,34,39,-37,44,-7,-37,big_increase
영광군,C,1613,1699,2588,2820,3055,2594,1613,1699,2588,2820,3055,2594,-226,-895,1121,-226,small_decrease
영광군,D,1670,1672,1743,1757,1859,1839,1670,1672,1743,1757,1859,1839,82,-167,85,82,small_increase
영광군,E,31,30,32,21,31,35,31,30,32,21,31,35,14,-5,-9,14,big_increase
영광군,F,1473,1492,1523,1538,1643,1465,1473,1492,1523,1538,1643,1465,-73,27,46,-73,big_increase
영광군,G,1217,1391,1669,1297,1381,1315,1217,1391,1669,1297,1381,1315,18,76,-94,18,big_increase
영광군,H,302,320,312,219,233,228,302,320,312,219,233,228,9,92,-101,9,big_increase
영광군,I,952,990,1129,940,945,941,952,990,1129,940,945,941,1,49,-50,1,big_increase
영광군,J,70,63,69,56,65,62,70,63,69,56,65,62,6,1,-7,6,big_increase
영광군,K,498,509,483,421,441,413,498,509,483,421,441,413,-8,96,-88,-8,big_increase
영광군,L,73,60,80,122,100,100,73,60,80,122,100,100,-22,-40,62,-22,big_increase
영광군,M,439,457,402,353,475,506,439,457,402,353,475,506,153,-49,-104,153,big_increase
영광군,N,1195,1112,1012,809,750,735,1195,1112,1012,809,750,735,-74,377,-303,-74,big_increase
영광군,P,399,403,414,361,356,311,399,403,414,361,356,311,-50,92,-42,-50,big_increase
영광군,Q,1865,2077,2184,2197,2248,2349,1865,2077,2184,2197,2248,2349,152,-272,120,152,small_increase
영광군,R,183,228,223,174,211,188,183,228,223,174,211,188,14,40,-54,14,big_increase
영광군,S,410,390,392,390,386,321,410,390,392,390,386,321,-69,69,0,-69,big_increase
장성군,A,122,171,169,192,244,237,122,171,169,192,244,237,45,-66,21,45,big_increase
장성군,B,30,4,30,31,26,27,30,4,30,31,26,27,-4,-23,27,-4,big_increase
장성군,C,5354,5763,5737,5390,6088,6243,5354,5763,5737,5390,6088,6243,853,-480,-373,853,small_increase
장성군,D,34,50,43,10,41,41,34,50,43,10,41,41,31,9,-40,31,big_increase
장성군,E,89,149,118,132,162,167,89,149,118,132,162,167,35,-18,-17,35,big_increase
장성군,F,1635,1476,1992,2200,3829,3242,1635,1476,1992,2200,3829,3242,1042,-1766,724,1042,small_decrease
장성군,G,1157,1397,1406,1397,1646,1733,1157,1397,1406,1397,1646,1733,336,-336,0,336,small_increase
장성군,H,635,514,630,598,908,885,635,514,630,598,908,885,287,-371,84,287,small_increase
장성군,I,676,732,892,666,618,759,676,732,892,666,618,759,93,-27,-66,93,big_increase
장성군,J,64,83,74,62,86,63,64,83,74,62,86,63,1,20,-21,1,big_increase
장성군,K,265,251,246,306,347,333,265,251,246,306,347,333,27,-82,55,27,big_increase
장성군,L,61,53,79,48,77,97,61,53,79,48,77,97,49,-44,-5,49,big_increase
장성군,M,233,238,263,250,407,334,233,238,263,250,407,334,84,-96,12,84,big_increase
장성군,N,294,475,295,222,381,271,294,475,295,222,381,271,49,204,-253,49,big_increase
장성군,P,223,188,187,175,178,185,223,188,187,175,178,185,10,3,-13,10,big_increase
장성군,Q,1342,1433,1626,1825,1685,1314,1342,1433,1626,1825,1685,1314,-511,119,392,-511,small_increase
장성군,R,339,383,448,336,319,231,339,383,448,336,319,231,-105,152,-47,-105,big_increase
장성군,S,513,535,532,557,514,576,513,535,532,557,514,576,19,-41,22,19,big_increase
완도군,A,118,131,155,156,247,305,118,131,155,156,247,305,149,-174,25,149,big_increase
완도군,B,84,79,120,100,120,96,84,79,120,100,120,96,-4,-17,21,-4,big_increase
완도군,C,1481,1612,1567,1418,1388,1351,1481,1612,1567,1418,1388,1351,-67,261,-194,-67,big_increase
완도군,D,80,81,87,82,66,63,80,81,87,82,66,63,-19,18,1,-19,big_increase
완도군,E,97,106,135,122,127,140,97,106,135,122,127,140,18,-34,16,18,big_increase
완도군,F,1151,1217,1364,1027,1385,1285,1151,1217,1364,1027,1385,1285,258,-68,-190,258,big_increase
완도군,G,1701,1628,1956,1471,1601,1732,1701,1628,1956,1471,1601,1732,261,-104,-157,261,small_increase
완도군,H,493,524,571,509,537,469,493,524,571,509,537,469,-40,55,-15,-40,big_increase
완도군,I,979,900,1128,724,737,764,979,900,1128,724,737,764,40,136,-176,40,big_increase
완도군,J,53,58,61,58,57,42,53,58,61,58,57,42,-16,16,0,-16,big_increase
완도군,K,535,576,514,648,735,728,535,576,514,648,735,728,80,-152,72,80,big_increase
완도군,L,32,42,39,41,48,49,32,42,39,41,48,49,8,-7,-1,8,big_increase
완도군,M,133,150,177,129,188,170,133,150,177,129,188,170,41,-20,-21,41,big_increase
완도군,N,102,99,136,124,116,85,102,99,136,124,116,85,-39,14,25,-39,big_increase
완도군,P,132,142,137,131,134,89,132,142,137,131,134,89,-42,53,-11,-42,big_increase
완도군,Q,1369,1158,1191,1153,1295,1387,1369,1158,1191,1153,1295,1387,234,-229,-5,234,small_increase
완도군,R,122,138,166,131,151,193,122,138,166,131,151,193,62,-55,-7,62,big_increase
완도군,S,372,366,419,383,336,377,372,366,419,383,336,377,-6,-11,17,-6,big_increase
진도군,A,229,189,187,159,142,154,229,189,187,159,142,154,-5,35,-30,-5,big_increase
진도군,B,18,18,16,39,40,38,18,18,16,39,40,38,-1,-20,21,-1,big_increase
진도군,C,616,602,570,524,488,406,616,602,570,524,488,406,-118,196,-78,-118,big_increase
진도군,D,111,115,140,138,148,121,111,115,140,138,148,121,-17,-6,23,-17,big_increase
진도군,E,66,70,72,83,74,73,66,70,72,83,74,73,-10,-3,13,-10,big_increase
진도군,F,821,856,749,730,883,794,821,856,749,730,883,794,64,62,-126,64,big_increase
진도군,G,1013,1077,1144,1015,783,835,1013,1077,1144,1015,783,835,-180,242,-62,-180,big_increase
진도군,H,155,160,140,140,134,152,155,160,140,140,134,152,12,8,-20,12,big_increase
진도군,I,598,607,821,589,599,657,598,607,821,589,599,657,68,-50,-18,68,big_increase
진도군,J,27,47,42,51,38,35,27,47,42,51,38,35,-16,12,4,-16,big_increase
진도군,K,299,320,309,295,303,300,299,320,309,295,303,300,5,20,-25,5,big_increase
진도군,L,5,14,17,13,30,28,5,14,17,13,30,28,15,-14,-1,15,big_increase
진도군,M,80,76,61,94,73,94,80,76,61,94,73,94,0,-18,18,0,big_increase
진도군,N,29,50,76,36,46,65,29,50,76,36,46,65,29,-15,-14,29,big_increase
진도군,P,201,216,203,181,184,200,201,216,203,181,184,200,19,16,-35,19,big_increase
진도군,Q,743,730,767,1083,828,922,743,730,767,1083,828,922,-161,-192,353,-161,small_increase
진도군,R,117,131,167,110,144,114,117,131,167,110,144,114,4,17,-21,4,big_increase
진도군,S,284,311,335,287,278,277,284,311,335,287,278,277,-10,34,-24,-10,big_increase
신안군,A,43,35,46,52,181,182,43,35,46,52,181,182,130,-147,17,130,big_increase
신안군,B,410,275,241,250,377,202,410,275,241,250,377,202,-48,73,-25,-48,big_increase
신안군,C,793,746,711,696,647,734,793,746,711,696,647,734,38,12,-50,38,big_increase
신안군,D,162,144,172,145,167,143,162,144,172,145,167,143,-2,1,1,-2,big_increase
신안군,E,18,17,24,14,16,15,18,17,24,14,16,15,1,2,-3,1,big_increase
신안군,F,669,890,620,674,1677,1418,669,890,620,674,1677,1418,744,-528,-216,744,small_increase
신안군,G,425,506,575,565,812,724,425,506,575,565,812,724,159,-218,59,159,big_increase
신안군,H,235,198,252,291,352,408,235,198,252,291,352,408,117,-210,93,117,big_increase
신안군,I,404,442,582,539,501,591,404,442,582,539,501,591,52,-149,97,52,big_increase
신안군,J,73,68,58,67,64,79,73,68,58,67,64,79,12,-11,-1,12,big_increase
신안군,K,263,256,240,234,224,248,263,256,240,234,224,248,14,8,-22,14,big_increase
신안군,L,5,4,10,6,12,29,5,4,10,6,12,29,23,-25,2,23,big_increase
신안군,M,41,104,124,120,226,251,41,104,124,120,226,251,131,-147,16,131,big_increase
신안군,N,63,44,62,55,127,74,63,44,62,55,127,74,19,-30,11,19,big_increase
신안군,P,25,36,31,31,42,22,25,36,31,31,42,22,-9,14,-5,-9,big_increase
신안군,Q,645,768,821,877,1031,1103,645,768,821,877,1031,1103,226,-335,109,226,small_increase
신안군,R,70,74,103,86,104,126,70,74,103,86,104,126,40,-52,12,40,big_increase
신안군,S,212,231,240,207,313,312,212,231,240,207,313,312,105,-81,-24,105,big_increase
포항시,A,132,223,205,204,236,237,132,223,205,204,236,237,33,-14,-19,33,big_increase
포항시,B,76,64,60,37,44,39,76,64,60,37,44,39,2,25,-27,2,big_increase
포항시,C,38132,39196,39789,38987,40537,41119,38132,39196,39789,38987,40537,41119,2132,-1923,-209,2132,small_increase
포항시,D,317,320,333,339,321,357,317,320,333,339,321,357,18,-37,19,18,big_increase
포항시,E,1304,1525,1563,1753,2270,1949,1304,1525,1563,1753,2270,1949,196,-424,228,196,small_increase
포항시,F,16083,17708,17895,14801,16338,17373,16083,17708,17895,14801,16338,17373,2572,335,-2907,2572,small_increase
포항시,G,17033,17280,18531,14137,15786,15592,17033,17280,18531,14137,15786,15592,1455,1688,-3143,1455,small_increase
포항시,H,7719,7510,8280,6954,9191,7833,7719,7510,8280,6954,9191,7833,879,-323,-556,879,small_increase
포항시,I,14686,15205,16598,10860,12190,13426,14686,15205,16598,10860,12190,13426,2566,1779,-4345,2566,small_increase
포항시,J,1745,1848,1870,1716,1867,1953,1745,1848,1870,1716,1867,1953,237,-105,-132,237,small_increase
포항시,K,5797,5794,5733,5373,5504,5312,5797,5794,5733,5373,5504,5312,-61,482,-421,-61,small_increase
포항시,L,2361,2412,2493,2071,2572,2864,2361,2412,2493,2071,2572,2864,793,-452,-341,793,small_increase
포항시,M,6240,8991,8881,7713,8931,8165,6240,8991,8881,7713,8931,8165,452,826,-1278,452,small_increase
포항시,N,9725,10092,10873,9094,10344,11237,9725,10092,10873,9094,10344,11237,2143,-1145,-998,2143,small_decrease
포항시,P,9219,9213,9897,8815,9110,8936,9219,9213,9897,8815,9110,8936,121,277,-398,121,small_increase
포항시,Q,17893,18782,19638,20983,22685,24023,17893,18782,19638,20983,22685,24023,3040,-5241,2201,3040,small_increase
포항시,R,1746,2290,2311,1516,1537,1754,1746,2290,2311,1516,1537,1754,238,536,-774,238,big_increase
포항시,S,5993,6154,6293,4954,5252,5369,5993,6154,6293,4954,5252,5369,415,785,-1200,415,small_increase
경주시,A,309,356,403,264,372,366,309,356,403,264,372,366,102,-10,-92,102,big_increase
경주시,B,55,53,38,44,66,54,55,53,38,44,66,54,10,-1,-9,10,big_increase
경주시,C,41318,41069,40662,37385,36689,39738,41318,41069,40662,37385,36689,39738,2353,1331,-3684,2353,small_increase
경주시,D,3295,3352,1975,1919,1873,1897,3295,3352,1975,1919,1873,1897,-22,1455,-1433,-22,big_increase
경주시,E,1081,1235,1172,1134,1303,1453,1081,1235,1172,1134,1303,1453,319,-218,-101,319,small_increase
경주시,F,5709,5631,5443,4621,5343,5137,5709,5631,5443,4621,5343,5137,516,494,-1010,516,small_increase
경주시,G,8102,7835,8337,6910,6964,7138,8102,7835,8337,6910,6964,7138,228,697,-925,228,small_increase
경주시,H,2710,2860,2886,2665,2526,2376,2710,2860,2886,2665,2526,2376,-289,484,-195,-289,big_increase
경주시,I,9789,10360,10765,7536,7762,9950,9789,10360,10765,7536,7762,9950,2414,410,-2824,2414,small_increase
경주시,J,362,436,459,412,510,571,362,436,459,412,510,571,159,-135,-24,159,big_increase
경주시,K,2354,2523,2401,1880,2131,2208,2354,2523,2401,1880,2131,2208,328,315,-643,328,big_increase
경주시,L,1006,1013,1009,838,939,990,1006,1013,1009,838,939,990,152,23,-175,152,big_increase
경주시,M,1796,1815,3328,3562,3812,4068,1796,1815,3328,3562,3812,4068,506,-2253,1747,506,small_decrease
경주시,N,3040,2961,3813,3243,3249,3244,3040,2961,3813,3243,3249,3244,1,-283,282,1,small_increase
경주시,P,4347,4332,4202,4005,3965,3677,4347,4332,4202,4005,3965,3677,-328,655,-327,-328,small_increase
경주시,Q,8643,8849,9642,9915,10977,11573,8643,8849,9642,9915,10977,11573,1658,-2724,1066,1658,small_decrease
경주시,R,2092,2305,2552,1831,1883,2040,2092,2305,2552,1831,1883,2040,209,265,-474,209,big_increase
경주시,S,2782,2796,2903,2347,2190,2391,2782,2796,2903,2347,2190,2391,44,405,-449,44,big_increase
김천시,A,267,265,265,339,341,386,267,265,265,339,341,386,47,-121,74,47,big_increase
김천시,B,77,97,72,104,103,147,77,97,72,104,103,147,43,-50,7,43,big_increase
김천시,C,12436,12912,13453,12986,12834,14039,12436,12912,13453,12986,12834,14039,1053,-1127,74,1053,small_decrease
김천시,D,101,111,108,122,111,111,101,111,108,122,111,111,-11,0,11,-11,big_increase
김천시,E,347,410,432,432,472,558,347,410,432,432,472,558,126,-148,22,126,big_increase
김천시,F,3230,3174,3434,3095,3119,4029,3230,3174,3434,3095,3119,4029,934,-855,-79,934,small_decrease
김천시,G,3882,3867,4314,3344,3406,4277,3882,3867,4314,3344,3406,4277,933,-410,-523,933,small_increase
김천시,H,2694,2843,2775,2569,2579,2732,2694,2843,2775,2569,2579,2732,163,111,-274,163,small_increase
김천시,I,3363,3482,3641,2304,2705,3379,3363,3482,3641,2304,2705,3379,1075,103,-1178,1075,small_increase
김천시,J,149,160,268,217,259,414,149,160,268,217,259,414,197,-254,57,197,big_increase
김천시,K,1230,1256,1145,1123,1152,1158,1230,1256,1145,1123,1152,1158,35,98,-133,35,big_increase
김천시,L,635,708,697,719,636,701,635,708,697,719,636,701,-18,7,11,-18,big_increase
김천시,M,3504,3592,3846,3541,3637,3527,3504,3592,3846,3541,3637,3527,-14,65,-51,-14,small_increase
김천시,N,1209,1259,1666,1290,1302,1354,1209,1259,1666,1290,1302,1354,64,-95,31,64,big_increase
김천시,P,1817,1915,2036,1798,1761,1965,1817,1915,2036,1798,1761,1965,167,-50,-117,167,small_increase
김천시,Q,5331,6210,7271,6276,6181,6889,5331,6210,7271,6276,6181,6889,613,-679,66,613,small_decrease
김천시,R,307,373,426,277,307,387,307,373,426,277,307,387,110,-14,-96,110,big_increase
김천시,S,1117,1213,1216,1031,989,1209,1117,1213,1216,1031,989,1209,178,4,-182,178,big_increase
안동시,A,238,225,235,251,306,303,238,225,235,251,306,303,52,-78,26,52,big_increase
안동시,B,111,114,133,94,73,99,111,114,133,94,73,99,5,15,-20,5,big_increase
안동시,C,3586,3762,4080,4051,4139,4224,3586,3762,4080,4051,4139,4224,173,-462,289,173,small_increase
안동시,D,352,358,555,457,550,555,352,358,555,457,550,555,98,-197,99,98,big_increase
안동시,E,270,276,293,278,319,322,270,276,293,278,319,322,44,-46,2,44,big_increase
안동시,F,4465,4361,4586,3417,3534,3598,4465,4361,4586,3417,3534,3598,181,763,-944,181,big_increase
안동시,G,6023,6152,6540,5112,5078,5542,6023,6152,6540,5112,5078,5542,430,610,-1040,430,small_increase
안동시,H,1189,1283,1432,1612,1691,1229,1189,1283,1432,1612,1691,1229,-383,54,329,-383,small_increase
안동시,I,3723,4451,4555,2990,3229,3540,3723,4451,4555,2990,3229,3540,550,911,-1461,550,big_increase
안동시,J,749,686,562,573,638,704,749,686,562,573,638,704,131,-18,-113,131,big_increase
안동시,K,2051,2091,2217,1968,2033,2057,2051,2091,2217,1968,2033,2057,89,34,-123,89,small_increase
안동시,L,1067,1015,992,894,932,977,1067,1015,992,894,932,977,83,38,-121,83,big_increase
안동시,M,1487,1332,1547,1788,1857,1861,1487,1332,1547,1788,1857,1861,73,-529,456,73,small_increase
안동시,N,825,765,876,722,722,910,825,765,876,722,722,910,188,-145,-43,188,big_increase
안동시,P,2771,2745,2990,2675,2622,2592,2771,2745,2990,2675,2622,2592,-83,153,-70,-83,small_increase
안동시,Q,7210,7590,8257,8570,9093,9432,7210,7590,8257,8570,9093,9432,862,-1842,980,862,small_decrease
안동시,R,832,1048,935,605,867,865,832,1048,935,605,867,865,260,183,-443,260,big_increase
안동시,S,1692,1815,1947,1682,1728,1760,1692,1815,1947,1682,1728,1760,78,55,-133,78,small_increase
구미시,A,247,246,295,295,268,447,247,246,295,295,268,447,152,-201,49,152,big_increase
구미시,B,65,47,40,35,19,26,65,47,40,35,19,26,-9,21,-12,-9,big_increase
구미시,C,93895,87930,84413,81576,82844,85965,93895,87930,84413,81576,82844,85965,4389,1965,-6354,4389,small_increase
구미시,D,428,452,462,499,439,434,428,452,462,499,439,434,-65,18,47,-65,big_increase
구미시,E,768,768,834,899,835,798,768,768,834,899,835,798,-101,-30,131,-101,big_increase
구미시,F,9119,9366,8963,8833,7645,8041,9119,9366,8963,8833,7645,8041,-792,1325,-533,-792,small_increase
구미시,G,13036,12705,13822,11020,11171,10994,13036,12705,13822,11020,11171,10994,-26,1711,-1685,-26,small_increase
구미시,H,3964,3814,3447,3488,2996,2948,3964,3814,3447,3488,2996,2948,-540,866,-326,-540,big_increase
구미시,I,10770,11131,11713,8452,8527,9714,10770,11131,11713,8452,8527,9714,1262,1417,-2679,1262,small_increase
구미시,J,1006,923,933,763,798,967,1006,923,933,763,798,967,204,-44,-160,204,big_increase
구미시,K,4681,4679,4427,4299,4325,4490,4681,4679,4427,4299,4325,4490,191,189,-380,191,small_increase
구미시,L,3450,3307,3375,3620,4819,4601,3450,3307,3375,3620,4819,4601,981,-1294,313,981,small_decrease
