Region,Industry,2017_c,2017_w,2018_c,2018_w,2019_c,2019_w,2020_c,2020_w,2021_c,2021_w,2022_c,2022_w,labeling,Industry Distribution
대구광역시 달성군,F,454,3618,491,4154,519,4475,461,3999,576,4780,558,4156,I,0.04642226839130532
대구광역시 달성군,G,1336,5926,1357,6400,1520,6877,1350,5822,1436,6408,1447,7443,I,0.08313785939280209
대구광역시 달성군,H,120,3192,136,3499,166,3084,130,3065,147,3447,147,3301,I,0.03687197015392177
대구광역시 달성군,I,1095,4595,1258,5293,1424,5936,1049,4346,1204,4913,1296,5489,I,0.06131179769005652
대구광역시 달성군,J,23,99,26,121,31,164,31,169,32,163,47,247,I,0.002758975046355249
대구광역시 달성군,K,93,916,94,933,95,945,89,907,90,909,92,917,I,0.010242834483837098
대구광역시 달성군,L,224,1325,201,1508,253,1654,226,1667,255,1810,274,1701,I,0.019000067019636753
대구광역시 달성군,M,74,893,93,980,104,1195,112,1272,130,1488,136,1448,I,0.016174072336527935
대구광역시 달성군,N,124,1389,141,1388,168,2088,136,2000,135,1981,157,2172,I,0.024261108504791903
대구광역시 달성군,P,348,2920,378,2956,445,3300,372,3040,395,3114,413,3353,I,0.03745280700578603
대구광역시 달성군,Q,571,6116,588,6820,612,7317,611,7846,638,8188,671,8973,I,0.10022786676496213
대구광역시 달성군,R,151,1016,164,1129,187,1243,139,929,155,921,162,965,I,0.010778991577865648
대구광역시 달성군,S,460,1419,442,1460,504,1642,441,1323,440,1413,466,1373,I,0.015336326877108326
인천광역시 중구,A,2,7,1,2,2,2,1,3,1,6,3,8,I,9.124295718424234e-05
인천광역시 중구,B,16,388,15,324,14,308,17,344,18,306,17,262,I,0.0029882068477839366
인천광역시 중구,C,256,8575,269,8572,263,8214,277,8645,291,9507,305,9871,I,0.11258240379570703
인천광역시 중구,D,8,184,8,176,7,185,6,72,6,116,7,116,I,0.0013230228791715139
인천광역시 중구,E,34,422,33,506,32,459,28,380,28,359,26,360,I,0.0041059330732909054
인천광역시 중구,F,188,2075,201,1735,205,1436,183,1213,175,1176,223,1390,I,0.01585346381076211
인천광역시 중구,G,1512,7957,1434,7916,1478,8427,1386,7458,1378,7051,1442,7413,I,0.08454800520084856
인천광역시 중구,H,1377,24587,1382,25339,1373,26990,1328,26868,1362,26954,1360,27562,I,0.3143547982390109
인천광역시 중구,I,1362,8207,1432,9458,1671,9523,1392,7274,1522,7750,1697,9146,I,0.10431351080088505
인천광역시 중구,J,30,292,35,416,45,545,33,485,45,493,57,672,I,0.007664408403476357
인천광역시 중구,K,77,1076,77,1101,77,1026,71,922,75,922,76,941,I,0.010732452838796506
인천광역시 중구,L,213,1158,238,1271,259,1284,252,1251,261,1163,340,1235,I,0.014085631515317412
인천광역시 중구,M,87,546,94,978,97,938,94,769,117,875,131,667,I,0.007607381555236205
인천광역시 중구,N,188,9526,192,9714,221,13397,182,13578,207,15309,212,14591,I,0.16641574853441
인천광역시 중구,P,163,1406,161,1450,196,1638,186,1484,184,1493,204,1472,I,0.016788704121900592
인천광역시 중구,Q,297,5461,287,5523,301,5936,305,6263,322,6979,356,7714,I,0.08798102146490568
인천광역시 중구,R,113,2348,107,2872,145,3050,108,2309,112,2005,160,2257,I,0.02574191929560437
인천광역시 중구,S,355,1933,357,2057,385,2059,336,1774,323,1698,385,2001,I,0.022822144665708616
인천광역시 동구,A,1,3,1,2,1,2,1,3,1,2,2,7,I,0.00024064906490649064
인천광역시 동구,B,0,0,0,0,0,0,0,0,0,0,0,0,I,0.0
인천광역시 동구,C,903,10286,898,10606,881,10176,743,9449,817,9275,810,9144,I,0.31435643564356436
인천광역시 동구,D,0,0,1,5,1,10,1,10,1,10,1,11,I,0.00037816281628162815
인천광역시 동구,E,22,164,25,176,29,191,30,199,32,218,30,198,I,0.006806930693069307
인천광역시 동구,F,283,1991,286,2223,302,2255,267,1770,302,1656,294,1593,I,0.054764851485148515
인천광역시 동구,G,1160,4765,1104,4727,1212,4871,1099,4266,1175,4588,1082,4247,I,0.14600522552255227
인천광역시 동구,H,157,2076,171,2259,194,2348,193,2055,193,1945,172,1752,I,0.06023102310231023
인천광역시 동구,I,256,1085,272,1239,312,1381,205,887,251,1058,253,1063,I,0.03654427942794279
인천광역시 동구,J,11,53,12,40,14,46,12,50,16,66,20,73,I,0.0025096259625962598
인천광역시 동구,K,42,356,44,372,42,326,39,254,39,297,42,316,I,0.010863586358635864
인천광역시 동구,L,64,290,64,301,59,258,67,277,91,376,98,373,I,0.012823157315731573
인천광역시 동구,M,72,333,64,309,75,415,73,400,78,404,72,375,I,0.012891914191419142
인천광역시 동구,N,70,828,70,495,82,556,74,603,89,1789,106,1959,I,0.0673473597359736
인천광역시 동구,P,72,1212,66,1173,73,1152,63,1034,68,1043,69,1061,I,0.036475522552255224
인천광역시 동구,Q,215,2982,215,2933,216,3254,210,5605,220,5702,221,5832,I,0.2004950495049505
인천광역시 동구,R,21,121,32,160,33,183,18,124,22,109,19,132,I,0.004537953795379538
인천광역시 동구,S,190,871,189,821,208,917,196,822,208,1027,181,952,I,0.03272827282728273
인천광역시 연수구,A,0,0,0,0,0,0,1,1,1,1,1,1,I,8.44451950684006e-06
인천광역시 연수구,B,0,0,1,28,1,4,0,0,0,0,0,0,I,0.0
인천광역시 연수구,C,660,13445,691,15645,666,17462,654,18077,753,19641,837,21719,I,0.18340651916905928
인천광역시 연수구,D,7,584,6,505,5,522,6,508,7,478,6,459,I,0.003876034453639588
인천광역시 연수구,E,26,520,29,523,30,717,28,706,34,781,34,816,I,0.006890727917581489
인천광역시 연수구,F,478,7532,491,8478,490,8501,461,9652,474,11294,560,9635,I,0.08136294544840399
인천광역시 연수구,G,2517,14687,2670,15527,2715,15938,2538,14288,2748,15257,3205,16186,I,0.13668299273771323
인천광역시 연수구,H,179,3260,210,3203,222,3163,226,2970,272,3602,301,4133,I,0.03490119912176997
인천광역시 연수구,I,2369,12641,2369,12697,2473,13196,1977,10751,2195,11662,2442,13481,I,0.11384056747171085
인천광역시 연수구,J,137,1268,161,1445,183,1728,222,1712,286,1946,489,2799,I,0.02363621009964533
인천광역시 연수구,K,118,1265,119,1234,126,1411,123,1403,128,1345,144,1522,I,0.012852558689410572
인천광역시 연수구,L,575,3074,667,3509,722,3754,747,3426,812,3541,1084,3980,I,0.03360918763722344
인천광역시 연수구,M,355,6213,413,7411,450,7436,496,7965,623,9019,778,9774,I,0.08253673365985476
인천광역시 연수구,N,236,4301,232,5002,242,5257,220,5146,249,5960,275,6176,I,0.05215335247424421
인천광역시 연수구,P,762,7347,777,7495,847,7954,813,8521,814,9276,930,10012,I,0.08454652930248269
인천광역시 연수구,Q,766,8790,789,9008,835,9764,869,10288,876,10892,972,12838,I,0.1084107414288127
인천광역시 연수구,R,300,1962,349,2323,374,2201,253,1650,277,1886,319,2253,I,0.01902550244891066
인천광역시 연수구,S,749,2479,775,2748,810,2855,691,2289,678,2347,750,2636,I,0.0222597534200304
인천광역시 남동구,A,1,26,1,1,3,5,4,23,3,72,3,71,I,0.0003539205423458452
인천광역시 남동구,B,0,0,0,0,0,0,1,1,2,2,2,4,I,1.9939185484272967e-05
인천광역시 남동구,C,5923,82146,5984,80598,5975,77873,5821,73176,6285,73299,6431,73967,I,0.36871043317880464
인천광역시 남동구,D,3,53,4,84,4,57,5,61,6,71,5,71,I,0.0003539205423458452
인천광역시 남동구,E,105,1203,117,1317,125,1374,127,1233,151,1280,149,1256,I,0.006260904242061712
인천광역시 남동구,F,811,12294,934,14765,993,14434,886,12682,1157,15452,1140,13418,I,0.06688599770699367
인천광역시 남동구,G,4429,21077,4306,20872,4266,20945,3738,17569,4077,19320,3946,18950,I,0.09446189123174319
인천광역시 남동구,H,211,3258,223,3396,274,3584,213,2943,234,3395,236,3474,I,0.017317182593091073
인천광역시 남동구,I,3538,15495,3537,16262,3943,16895,2690,11617,2890,12289,3075,13535,I,0.06746921888240866
인천광역시 남동구,J,112,1094,136,1337,133,1163,127,1018,163,1234,208,1428,I,0.007118289217885449
인천광역시 남동구,K,372,7276,377,6652,378,6766,360,6136,374,6717,396,6965,I,0.03471910672449031
인천광역시 남동구,L,685,3778,672,4079,707,4148,677,4021,910,4968,863,4193,I,0.02090125118388914
인천광역시 남동구,M,612,5181,683,5560,752,6222,750,6362,814,6133,822,6269,I,0.03124968845022681
인천광역시 남동구,N,397,10087,434,9808,464,9488,438,10567,482,12977,542,13550,I,0.06754399082797467
인천광역시 남동구,P,935,6240,937,6720,959,6657,836,5762,845,5989,864,6095,I,0.030382333881660933
인천광역시 남동구,Q,1398,19548,1414,21435,1473,23449,1485,24706,1530,28632,1577,30982,I,0.15443896116843628
인천광역시 남동구,R,482,2331,524,2372,543,2366,327,1332,358,1480,388,1691,I,0.008429290663476398
인천광역시 남동구,S,1442,4905,1466,5253,1519,5303,1271,4062,1326,4555,1354,4691,I,0.023383679776681123
인천광역시 부평구,A,0,0,0,0,0,0,0,0,2,5,2,8,D,6.48818744373525e-05
인천광역시 부평구,B,0,0,0,0,0,0,0,0,0,0,0,0,D,0.0
인천광역시 부평구,C,2233,37209,2211,33336,2199,30262,2109,29181,2161,27421,2279,26867,D,0.2178976650635437
인천광역시 부평구,D,5,474,6,494,6,528,6,532,6,635,7,561,D,0.004549841444919343
인천광역시 부평구,E,32,286,31,297,28,258,26,254,30,277,34,287,D,0.0023276372454400208
인천광역시 부평구,F,662,8262,694,7999,734,8121,571,7952,675,7415,691,8765,D,0.07108620368042433
인천광역시 부평구,G,3429,18224,3340,18083,3484,18018,2842,14235,2920,14602,3039,15428,D,0.1251246948524343
인천광역시 부평구,H,222,3550,228,3818,267,3844,199,3421,196,3517,207,3601,D,0.02920495373111329
인천광역시 부평구,I,2647,11522,2676,12203,2989,13061,2137,9610,2270,9967,2473,11288,D,0.09154832483110437
인천광역시 부평구,J,97,1339,102,1431,111,1430,113,1445,166,1558,232,1825,D,0.014801177606021038
인천광역시 부평구,K,379,7084,390,7565,380,7291,342,6496,343,5725,350,5581,D,0.045263217654358034
인천광역시 부평구,L,551,2910,548,2943,581,2972,514,2524,583,2752,613,2633,D,0.02135424692419364
인천광역시 부평구,M,355,3270,366,3336,374,3153,363,5712,435,6380,487,6598,D,0.05351132594220647
인천광역시 부평구,N,348,5784,354,5206,411,6289,346,4800,390,5763,425,5536,D,0.044898257110647925
인천광역시 부평구,P,805,5964,771,5888,787,6038,705,5238,683,4896,696,5176,D,0.041978572760967066
인천광역시 부평구,Q,1346,17042,1313,18024,1293,18083,1277,21664,1274,22072,1314,23659,D,0.19188003341416535
인천광역시 부평구,R,386,1838,428,1946,473,2234,283,1353,262,1327,306,1643,D,0.013325114962571268
인천광역시 부평구,S,1389,5079,1373,4836,1400,4939,1138,3851,1113,3848,1146,3845,D,0.031183850901452544
인천광역시 계양구,A,2,7,3,7,2,4,1,2,2,4,4,16,I,0.00024198793085194876
인천광역시 계양구,B,1,15,1,29,1,21,1,30,2,30,2,29,I,0.00043860312466915713
인천광역시 계양구,C,1170,10590,1096,9725,1143,10148,1061,10244,1140,11252,1139,11570,I,0.17498752249731545
인천광역시 계양구,D,0,0,1,3,0,0,0,0,0,0,0,0,I,0.0
인천광역시 계양구,E,25,277,26,306,28,327,28,311,32,309,35,346,I,0.005232989004673392
인천광역시 계양구,F,410,4483,437,5146,487,5009,405,3942,482,6028,486,5468,I,0.08269937536865349
인천광역시 계양구,G,1952,10308,1865,10194,1981,10397,1727,8801,1769,9320,1739,9029,I,0.13655681422889032
인천광역시 계양구,H,143,3203,151,2982,181,2851,146,2701,164,2328,163,2632,I,0.03980701462514557
인천광역시 계양구,I,1498,6835,1464,7032,1631,7269,1125,5030,1231,5526,1207,5677,I,0.08586034271540707
인천광역시 계양구,J,56,590,62,508,60,395,61,316,68,359,86,519,I,0.007849483507010088
인천광역시 계양구,K,120,1635,119,1640,113,1538,110,1353,111,1412,111,1420,I,0.021476428863110453
인천광역시 계양구,L,363,1574,356,1606,399,1705,388,1538,354,1558,367,1456,I,0.022020901707527338
인천광역시 계양구,M,263,1631,282,1691,295,1610,287,1491,308,1693,294,1573,I,0.023790438451882213
인천광역시 계양구,N,180,5388,191,5054,207,6181,192,5655,210,5488,196,5705,I,0.08628382159439799
인천광역시 계양구,P,453,3145,430,3019,477,3149,405,2604,357,2411,358,2440,I,0.03690315945492219
인천광역시 계양구,Q,805,10952,784,11559,789,11873,778,12210,815,14166,836,14905,I,0.2254268818342685
인천광역시 계양구,R,247,1196,242,1320,263,1342,170,834,167,791,200,986,I,0.014912506238751342
인천광역시 계양구,S,778,2652,775,2549,802,2689,704,2435,687,2270,696,2348,I,0.03551172885252348
인천광역시 서구,A,5,29,7,22,7,28,9,37,12,77,8,57,I,0.00031107084774992087
인천광역시 서구,B,12,175,8,111,7,130,5,111,5,102,4,72,I,0.0003929315971577948
인천광역시 서구,C,5518,63205,5767,64710,5890,64977,5812,62748,6444,65939,6511,67095,I,0.36616313210142
인천광역시 서구,D,15,1521,14,1501,18,1558,17,1521,17,1591,18,1575,I,0.008595378687826762
인천광역시 서구,E,123,3596,136,3850,158,2511,155,2700,184,3002,205,2860,I,0.015608116220434625
인천광역시 서구,F,510,4762,594,5244,692,7378,633,7158,848,9481,880,10517,I,0.05739530010150733
인천광역시 서구,G,3608,19766,3774,20995,4167,23093,3766,19572,4401,22567,4403,22465,I,0.12260011569652583
인천광역시 서구,H,314,9443,348,13921,419,10540,384,9287,462,10618,452,10400,I,0.056756786256125916
인천광역시 서구,I,2671,11096,2843,12573,3283,14039,2416,10052,2684,10975,2973,12697,I,0.06929239568211834
인천광역시 서구,J,50,1210,54,1502,85,1825,104,1881,131,2358,197,2571,I,0.014030932448509588
인천광역시 서구,K,153,1686,159,1864,168,1791,155,1629,168,1680,175,1847,I,0.010079786943756207
인천광역시 서구,L,598,2209,638,2524,716,2470,686,2552,946,3032,1061,3409,I,0.018604219648762813
인천광역시 서구,M,259,3878,304,4373,381,6385,391,6798,478,7300,550,7308,I,0.03988255711151617
인천광역시 서구,N,274,3068,290,3888,356,4539,329,3849,395,4715,431,5166,I,0.028192842096071775
인천광역시 서구,P,831,5125,874,5454,992,5763,862,5023,879,5349,977,5982,I,0.03264606686386012
인천광역시 서구,Q,1116,13808,1151,15201,1197,16552,1213,18528,1245,19169,1387,21698,I,0.11841430271013655
인천광역시 서구,R,357,1987,407,2294,475,2429,299,1642,314,1778,366,2267,I,0.012371887927176677
인천광역시 서구,S,1253,5056,1288,5243,1396,6026,1204,4893,1232,5064,1339,5252,I,0.028662177059343586
인천광역시 미추홀구,A,1,2,1,2,1,6,1,1,0,0,0,0,D,0.0
인천광역시 미추홀구,B,0,0,0,0,0,0,0,0,1,2,1,1,D,1.0934339292548247e-05
인천광역시 미추홀구,C,1331,15046,1331,14529,1396,13615,1351,13003,1433,13376,1388,12716,D,0.13904105844404352
인천광역시 미추홀구,D,2,130,3,132,4,254,4,231,4,249,4,257,D,0.0028101251981848996
인천광역시 미추홀구,E,29,306,28,308,28,301,28,312,39,317,41,347,D,0.003794215734514242
인천광역시 미추홀구,F,606,5575,613,6075,687,6322,530,5220,574,5016,619,5441,D,0.05949374009075502
인천광역시 미추홀구,G,2749,13080,2531,12936,2686,13296,2332,10106,2365,10843,2335,10663,D,0.11659285987644197
인천광역시 미추홀구,H,344,5927,347,6062,357,5697,313,4999,351,4746,362,4180,D,0.04570553824285167
인천광역시 미추홀구,I,2315,9009,2307,9644,2615,10513,1763,7056,1925,7728,2097,8629,D,0.09435241375539884
인천광역시 미추홀구,J,142,1100,124,1026,109,851,112,777,130,881,139,907,D,0.00991744573834126
인천광역시 미추홀구,K,288,5058,282,4796,280,4853,252,4048,259,4143,256,3831,D,0.041889453829752336
인천광역시 미추홀구,L,441,1996,406,1951,413,1907,395,1733,503,2496,520,2257,D,0.024678803783281394
인천광역시 미추홀구,M,609,4388,639,4612,698,4833,681,5178,702,5462,678,4991,D,0.05457328740910831
인천광역시 미추홀구,N,294,6150,288,6701,335,6765,301,5148,342,6482,345,7393,D,0.0808375703898092
인천광역시 미추홀구,P,506,6201,502,6028,527,6321,474,5882,472,5588,499,6333,D,0.06924717073970806
인천광역시 미추홀구,Q,933,12595,937,13212,960,14912,939,15385,980,16534,1029,18184,D,0.19883002569569733
인천광역시 미추홀구,R,351,1376,354,1582,424,1756,262,1062,258,1118,310,1429,D,0.015625170849051444
인천광역시 미추홀구,S,1160,4586,1141,4479,1188,4444,1020,3473,998,3512,1044,3896,D,0.042600185883767974
인천광역시 강화군,A,12,81,14,77,19,107,25,186,37,236,40,256,I,0.01818181818181818
인천광역시 강화군,B,1,46,3,51,3,60,2,52,2,55,2,55,I,0.00390625
인천광역시 강화군,C,214,2562,221,2662,246,2656,261,2728,279,3109,293,3011,I,0.2138494318181818
인천광역시 강화군,D,2,39,2,42,1,41,3,46,3,48,2,46,I,0.0032670454545454543
인천광역시 강화군,E,7,58,7,41,8,45,8,40,11,49,12,54,I,0.0038352272727272727
인천광역시 강화군,F,140,1000,138,858,160,1046,146,853,204,1262,224,1232,I,0.0875
인천광역시 강화군,G,274,1143,285,1263,323,1384,320,1356,352,1381,353,1349,I,0.09580965909090909
인천광역시 강화군,H,15,258,18,406,30,437,23,357,27,325,31,430,I,0.030539772727272728
인천광역시 강화군,I,449,1630,504,1904,605,2287,518,1877,479,1661,553,2044,I,0.14517045454545455
인천광역시 강화군,J,17,70,20,82,20,104,22,85,24,87,31,108,I,0.007670454545454545
인천광역시 강화군,K,40,525,38,497,37,478,36,509,36,467,35,485,I,0.03444602272727273
인천광역시 강화군,L,34,105,41,125,43,129,33,92,48,153,62,156,I,0.011079545454545455
인천광역시 강화군,M,42,192,50,225,56,226,54,215,57,237,60,236,I,0.016761363636363637
인천광역시 강화군,N,24,127,21,129,23,160,22,154,21,134,25,157,I,0.011150568181818182
인천광역시 강화군,P,70,616,63,542,66,534,60,501,54,445,59,509,I,0.03615056818181818
인천광역시 강화군,Q,161,2254,159,2716,167,2932,166,2842,162,3204,176,2995,I,0.21271306818181818
인천광역시 강화군,R,40,249,48,337,54,432,44,364,48,385,53,380,I,0.026988636363636364
인천광역시 강화군,S,264,646,277,715,293,686,279,604,273,642,273,577,I,0.040980113636363634
인천광역시 옹진군,A,7,101,6,50,8,50,7,36,9,52,9,51,I,0.012993630573248408
인천광역시 옹진군,B,1,3,0,0,1,4,1,6,0,0,0,0,I,0.0
인천광역시 옹진군,C,28,154,34,160,37,394,28,335,27,138,30,136,I,0.03464968152866242
인천광역시 옹진군,D,16,805,16,776,16,905,16,987,13,1033,14,1017,I,0.25910828025477706
인천광역시 옹진군,E,2,4,2,5,3,7,4,8,3,9,4,12,I,0.003057324840764331
인천광역시 옹진군,F,56,728,62,762,70,991,67,969,79,934,79,891,I,0.2270063694267516
인천광역시 옹진군,G,70,234,65,234,84,308,85,262,74,226,73,245,I,0.062420382165605096
인천광역시 옹진군,H,18,133,19,116,22,188,20,125,20,101,22,133,I,0.033885350318471334
