Region,Industry,2017_c,2017_w,2018_c,2018_w,2019_c,2019_w,2020_c,2020_w,2021_c,2021_w,2022_c,2022_w,GRDP,Factor_Income
영덕군,D,47,46,71,55,70,60,47,46,71,55,70,60,4022,1239
영덕군,E,79,65,66,78,83,85,79,65,66,78,83,85,,
영덕군,F,988,1078,1304,954,1125,1290,988,1078,1304,954,1125,1290,131084,124023
영덕군,G,675,729,1005,713,790,778,675,729,1005,713,790,778,35249,31845
영덕군,H,135,163,142,138,145,124,135,163,142,138,145,124,5251,2972
영덕군,I,882,945,1147,791,806,925,882,945,1147,791,806,925,35409,29571
영덕군,J,52,75,62,59,66,66,52,75,62,59,66,66,12598,6497
영덕군,K,407,370,366,345,309,340,407,370,366,345,309,340,17176,15650
영덕군,L,33,30,30,36,43,37,33,30,30,36,43,37,31871,17519
영덕군,M,105,122,125,133,157,161,105,122,125,133,157,161,,
영덕군,N,152,94,97,114,157,208,152,94,97,114,157,208,21413,18584
영덕군,P,230,264,358,295,207,207,230,264,358,295,207,207,65185,56166
영덕군,Q,1030,1277,1441,1419,1541,1769,1030,1277,1441,1419,1541,1769,54370,43713
영덕군,R,261,249,310,246,255,287,261,249,310,246,255,287,56296,39327
영덕군,S,346,359,465,361,344,379,346,359,465,361,344,379,,
청도군,A,817,869,889,899,661,726,817,869,889,899,661,726,283342,243136
청도군,B,25,21,20,21,22,22,25,21,20,21,22,22,2684,2165
청도군,C,2247,2415,2250,1877,1571,1821,2247,2415,2250,1877,1571,1821,156130,103529
청도군,D,36,39,40,38,33,36,36,39,40,38,33,36,6814,2099
청도군,E,67,70,94,118,96,100,67,70,94,118,96,100,,
청도군,F,1009,1170,1198,825,714,798,1009,1170,1198,825,714,798,61982,58658
청도군,G,1232,1254,1266,1234,1050,1147,1232,1254,1266,1234,1050,1147,44015,39759
청도군,H,278,370,332,207,106,177,278,370,332,207,106,177,16368,9589
청도군,I,1199,1258,993,827,899,1084,1199,1258,993,827,899,1084,37012,31744
청도군,J,26,27,31,36,27,22,26,27,31,36,27,22,15675,8696
청도군,K,263,272,258,271,289,302,263,272,258,271,289,302,26559,24342
청도군,L,85,93,69,47,38,25,85,93,69,47,38,25,36505,20845
청도군,M,162,151,213,199,151,172,162,151,213,199,151,172,,
청도군,N,120,116,163,173,144,152,120,116,163,173,144,152,74208,60456
청도군,P,334,315,375,335,302,305,334,315,375,335,302,305,63881,54896
청도군,Q,1489,1567,1774,1825,1567,2074,1489,1567,1774,1825,1567,2074,57651,45102
청도군,R,372,376,343,287,309,288,372,376,343,287,309,288,81964,50643
청도군,S,586,608,618,527,421,464,586,608,618,527,421,464,,
고령군,A,176,190,171,150,155,168,176,190,171,150,155,168,250685,220724
고령군,B,65,44,43,65,66,66,65,44,43,65,66,66,6292,5077
고령군,C,10133,10224,9822,8905,8835,9509,10133,10224,9822,8905,8835,9509,774037,513259
고령군,D,38,42,44,46,39,47,38,42,44,46,39,47,17781,5478
고령군,E,334,341,382,336,397,395,334,341,382,336,397,395,,
고령군,F,1092,964,836,651,834,963,1092,964,836,651,834,963,60454,57171
고령군,G,1241,1276,1458,1270,1364,1484,1241,1276,1458,1270,1364,1484,51101,46140
고령군,H,225,204,304,282,350,320,225,204,304,282,350,320,29726,16382
고령군,I,581,502,636,439,467,483,581,502,636,439,467,483,13160,12156
고령군,J,58,53,49,46,44,54,58,53,49,46,44,54,10751,5726
고령군,K,205,212,187,187,197,206,205,212,187,187,197,206,17528,16055
고령군,L,87,71,75,79,108,116,87,71,75,79,108,116,34710,21916
고령군,M,90,87,90,118,151,180,90,87,90,118,151,180,,
고령군,N,60,58,77,72,85,94,60,58,77,72,85,94,26251,24461
고령군,P,147,165,170,132,141,132,147,165,170,132,141,132,50241,43395
고령군,Q,864,849,1032,1175,1553,1159,864,849,1032,1175,1553,1159,37769,29938
고령군,R,105,122,141,130,260,304,105,122,141,130,260,304,61934,46027
고령군,S,366,383,399,418,396,415,366,383,399,418,396,415,,
성주군,A,171,171,154,143,229,189,171,171,154,143,229,189,635182,567589
성주군,B,40,47,52,52,60,63,40,47,52,52,60,63,10279,8325
성주군,C,9328,9254,9241,8677,8646,9350,9328,9254,9241,8677,8646,9350,904921,600047
성주군,D,37,49,48,46,44,44,37,49,48,46,44,44,14675,4521
성주군,E,272,298,256,224,297,327,272,298,256,224,297,327,,
성주군,F,1201,1314,1388,1343,1823,1650,1201,1314,1388,1343,1823,1650,90518,85634
성주군,G,1018,1125,1405,1063,1196,1330,1018,1125,1405,1063,1196,1330,73836,66678
성주군,H,450,368,541,578,612,559,450,368,541,578,612,559,50378,28482
성주군,I,915,984,1066,690,752,892,915,984,1066,690,752,892,27621,24096
성주군,J,51,55,60,61,55,57,51,55,60,61,55,57,15236,8270
성주군,K,285,294,253,304,274,249,285,294,253,304,274,249,19607,17968
성주군,L,112,142,109,71,78,93,112,142,109,71,78,93,43995,24918
성주군,M,161,188,163,171,238,220,161,188,163,171,238,220,,
성주군,N,112,154,143,106,94,118,112,154,143,106,94,118,46649,41960
성주군,P,209,227,270,213,207,233,209,227,270,213,207,233,54962,47447
성주군,Q,973,1000,1025,1325,1526,1404,973,1000,1025,1325,1526,1404,49217,40546
성주군,R,97,127,158,132,154,137,97,127,158,132,154,137,58282,45345
성주군,S,337,369,364,305,316,349,337,369,364,305,316,349,,
칠곡군,A,120,149,178,204,175,177,120,149,178,204,175,177,166512,146769
칠곡군,B,42,46,49,44,35,50,42,46,49,44,35,50,6793,5481
칠곡군,C,26147,25890,25590,24304,24489,25586,26147,25890,25590,24304,24489,25586,1962932,1301607
칠곡군,D,104,140,146,131,130,133,104,140,146,131,130,133,27271,8401
칠곡군,E,416,446,401,426,442,452,416,446,401,426,442,452,,
칠곡군,F,2526,2835,2912,2255,2677,2627,2526,2835,2912,2255,2677,2627,122889,116147
칠곡군,G,5233,5504,6175,5187,5961,5856,5233,5504,6175,5187,5961,5856,247568,223541
칠곡군,H,3118,2958,2981,2809,2727,2927,3118,2958,2981,2809,2727,2927,233685,132443
칠곡군,I,2646,2919,3261,2204,2211,2501,2646,2919,3261,2204,2211,2501,65409,60213
칠곡군,J,178,183,214,177,125,138,178,183,214,177,125,138,57074,34946
칠곡군,K,610,624,598,572,544,546,610,624,598,572,544,546,59668,54159
칠곡군,L,559,567,642,527,617,705,559,567,642,527,617,705,218856,128800
칠곡군,M,459,562,654,746,840,806,459,562,654,746,840,806,,
칠곡군,N,669,703,682,725,696,615,669,703,682,725,696,615,119306,107970
칠곡군,P,1642,1665,1779,1468,1460,1418,1642,1665,1779,1468,1460,1418,209632,180464
칠곡군,Q,3302,3410,3694,3701,5706,5567,3302,3410,3694,3701,5706,5567,129940,109497
칠곡군,R,646,627,664,544,582,673,646,627,664,544,582,673,148400,112920
칠곡군,S,1130,1172,1258,1121,1028,1177,1130,1172,1258,1121,1028,1177,,
예천군,A,79,96,84,96,151,170,79,96,84,96,151,170,321485,279063
예천군,B,0,0,8,10,12,10,0,0,8,10,12,10,854,689
예천군,C,824,900,916,864,817,815,824,900,916,864,817,815,60484,40106
예천군,D,111,205,114,118,109,121,111,205,114,118,109,121,5404,1665
예천군,E,132,142,169,195,175,161,132,142,169,195,175,161,,
예천군,F,1030,1016,1295,1200,1403,1171,1030,1016,1295,1200,1403,1171,110963,104983
예천군,G,822,883,1168,979,1080,1011,822,883,1168,979,1080,1011,45525,41125
예천군,H,208,213,222,215,236,236,208,213,222,215,236,236,8735,5085
예천군,I,584,795,912,658,641,805,584,795,912,658,641,805,22496,20437
예천군,J,45,53,57,62,60,57,45,53,57,62,60,57,18422,9564
예천군,K,350,314,294,291,316,344,350,314,294,291,316,344,31430,28736
예천군,L,77,69,117,132,168,336,77,69,117,132,168,336,34567,20252
예천군,M,89,106,132,166,225,347,89,106,132,166,225,347,,
예천군,N,159,134,173,145,183,118,159,134,173,145,183,118,39585,34359
예천군,P,180,224,284,250,313,287,180,224,284,250,313,287,121748,105419
예천군,Q,1492,1691,1933,2073,2611,2646,1492,1691,1933,2073,2611,2646,70025,59593
예천군,R,189,205,182,187,199,257,189,205,182,187,199,257,58367,44736
예천군,S,397,490,459,419,478,522,397,490,459,419,478,522,,
봉화군,A,122,123,100,97,156,183,122,123,100,97,156,183,288631,252959
봉화군,B,107,95,72,81,100,21,107,95,72,81,100,21,9200,7953
봉화군,C,1631,1627,1696,1612,1596,1595,1631,1627,1696,1612,1596,1595,410286,272058
봉화군,D,54,55,45,65,58,60,54,55,45,65,58,60,24103,7425
봉화군,E,141,152,162,153,176,157,141,152,162,153,176,157,,
봉화군,F,1848,2048,1956,1484,1786,1918,1848,2048,1956,1484,1786,1918,90592,85721
봉화군,G,529,470,554,472,472,485,529,470,554,472,472,485,16662,15053
봉화군,H,288,258,265,235,221,212,288,258,265,235,221,212,8363,4832
봉화군,I,411,388,457,330,377,430,411,388,457,330,377,430,17081,14473
봉화군,J,42,32,31,33,37,33,42,32,31,33,37,33,11017,6006
봉화군,K,199,195,202,209,207,184,199,195,202,209,207,184,18772,17185
봉화군,L,8,12,14,13,23,17,8,12,14,13,23,17,11666,6499
봉화군,M,97,58,70,67,92,88,97,58,70,67,92,88,,
봉화군,N,40,32,65,59,51,61,40,32,65,59,51,61,8553,7572
봉화군,P,65,70,64,64,80,84,65,70,64,64,80,84,57677,50125
봉화군,Q,698,688,817,758,971,1075,698,688,817,758,971,1075,28163,21076
봉화군,R,284,305,371,391,297,351,284,305,371,391,297,351,29038,18653
봉화군,S,316,291,367,298,250,227,316,291,367,298,250,227,,
울진군,A,46,45,110,151,128,229,46,45,110,151,128,229,100253,85328
울진군,B,122,106,75,34,43,51,122,106,75,34,43,51,5082,4106
울진군,C,960,928,956,778,806,829,960,928,956,778,806,829,28408,18837
울진군,D,2338,2312,2308,2340,2778,2777,2338,2312,2308,2340,2778,2777,690937,212850
울진군,E,174,201,227,120,137,138,174,201,227,120,137,138,,
울진군,F,2155,2337,2672,1445,1766,1895,2155,2337,2672,1445,1766,1895,285935,270472
울진군,G,1249,1189,1334,995,1034,1132,1249,1189,1334,995,1034,1132,55116,49780
울진군,H,176,174,167,134,173,186,176,174,167,134,173,186,15003,9821
울진군,I,1683,1719,1801,1243,1261,1447,1683,1719,1801,1243,1261,1447,49267,40045
울진군,J,35,60,57,36,46,41,35,60,57,36,46,41,15584,7866
울진군,K,438,432,389,366,343,368,438,432,389,366,343,368,35412,32190
울진군,L,78,87,91,74,103,76,78,87,91,74,103,76,82760,45296
울진군,M,322,342,312,1175,1148,1007,322,342,312,1175,1148,1007,,
울진군,N,339,387,421,317,288,687,339,387,421,317,288,687,133772,123096
울진군,P,262,205,249,215,210,207,262,205,249,215,210,207,87019,75559
울진군,Q,1477,1443,1480,1621,1758,2126,1477,1443,1480,1621,1758,2126,56814,39703
울진군,R,131,153,163,192,192,202,131,153,163,192,192,202,47379,34287
울진군,S,423,419,455,363,359,386,423,419,455,363,359,386,,
울릉군,A,5,6,7,7,11,3,5,6,7,7,11,3,16640,12562
울릉군,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울릉군,C,228,260,290,236,240,245,228,260,290,236,240,245,10025,6647
울릉군,D,57,64,42,46,52,50,57,64,42,46,52,50,961,296
울릉군,E,35,31,30,31,42,42,35,31,30,31,42,42,,
울릉군,F,575,667,508,394,417,501,575,667,508,394,417,501,75556,71516
울릉군,G,233,232,260,164,222,281,233,232,260,164,222,281,11970,10818
울릉군,H,206,164,161,168,141,188,206,164,161,168,141,188,10937,8664
울릉군,I,639,645,696,412,535,707,639,645,696,412,535,707,16311,12290
울릉군,J,35,22,21,19,19,20,35,22,21,19,19,20,3606,2113
울릉군,K,90,87,69,65,69,73,90,87,69,65,69,73,7453,6838
울릉군,L,9,2,5,7,5,8,9,2,5,7,5,8,11632,7335
울릉군,M,23,23,16,14,13,31,23,23,16,14,13,31,,
울릉군,N,148,152,182,149,126,205,148,152,182,149,126,205,3534,2530
울릉군,P,11,12,29,18,17,26,11,12,29,18,17,26,24401,21242
울릉군,Q,57,56,73,65,120,121,57,56,73,65,120,121,4304,1960
울릉군,R,47,38,39,30,39,42,47,38,39,30,39,42,16157,10950
울릉군,S,120,99,162,257,141,153,120,99,162,257,141,153,,
진주시,A,558,587,499,564,635,589,558,587,499,564,635,589,366952,317102
진주시,B,19,0,10,2,8,7,19,0,10,2,8,7,783,630
진주시,C,13825,13687,13796,13001,13544,13618,13825,13687,13796,13001,13544,13618,875325,622278
진주시,D,545,551,609,609,642,625,545,551,609,609,642,625,20140,5992
진주시,E,591,600,644,648,655,655,591,600,644,648,655,655,,
진주시,F,10397,10990,11888,8265,9533,10423,10397,10990,11888,8265,9533,10423,270911,256108
진주시,G,14320,13837,14473,11133,11807,12193,14320,13837,14473,11133,11807,12193,522266,470295
진주시,H,5048,5071,4855,4008,4060,3917,5048,5071,4855,4008,4060,3917,313518,176612
진주시,I,11436,11375,12197,7785,8618,9810,11436,11375,12197,7785,8618,9810,244759,226041
진주시,J,1178,1040,1202,1312,1171,1498,1178,1040,1202,1312,1171,1498,193780,107060
진주시,K,5027,4290,4364,3873,4044,3930,5027,4290,4364,3873,4044,3930,579543,525867
진주시,L,4279,4464,5100,4787,5311,4905,4279,4464,5100,4787,5311,4905,1023661,614639
진주시,M,4746,5246,5734,5623,6771,6547,4746,5246,5734,5623,6771,6547,,
진주시,N,3126,3106,3531,2991,3093,3359,3126,3106,3531,2991,3093,3359,989591,874396
진주시,P,5661,5638,5811,4765,4907,4854,5661,5638,5811,4765,4907,4854,849501,729996
진주시,Q,13886,15512,16521,17026,18253,19403,13886,15512,16521,17026,18253,19403,730691,641659
진주시,R,1379,1535,1678,1066,1147,1285,1379,1535,1678,1066,1147,1285,290457,217099
진주시,S,4023,3997,4286,3430,3573,3538,4023,3997,4286,3430,3573,3538,,
통영시,A,0,2,15,19,128,158,0,2,15,19,128,158,190773,164857
통영시,B,16,8,7,0,8,9,16,8,7,0,8,9,757,609
통영시,C,5933,3609,3355,3463,3623,4579,5933,3609,3355,3463,3623,4579,121395,86301
통영시,D,295,324,354,332,340,332,295,324,354,332,340,332,436512,129873
통영시,E,300,285,297,303,245,409,300,285,297,303,245,409,,
통영시,F,2388,1788,2211,1799,1931,1859,2388,1788,2211,1799,1931,1859,124709,117895
통영시,G,4320,4537,4790,3910,4154,4233,4320,4537,4790,3910,4154,4233,216779,195179
통영시,H,1254,1227,1298,1115,1299,1196,1254,1227,1298,1115,1299,1196,117394,85814
통영시,I,4317,4276,4549,2983,3198,3535,4317,4276,4549,2983,3198,3535,131742,107870
통영시,J,222,223,210,196,200,198,222,223,210,196,200,198,59838,30961
통영시,K,2112,1984,1994,1949,2024,1985,2112,1984,1994,1949,2024,1985,262444,238038
통영시,L,832,809,743,765,874,860,832,809,743,765,874,860,215141,129177
통영시,M,585,643,689,683,757,703,585,643,689,683,757,703,,
통영시,N,839,749,1004,733,772,757,839,749,1004,733,772,757,197947,179147
통영시,P,1249,1249,1318,1048,1200,1068,1249,1249,1318,1048,1200,1068,224392,192826
통영시,Q,3940,4066,4310,4257,4874,4952,3940,4066,4310,4257,4874,4952,223831,196460
통영시,R,565,626,650,562,567,574,565,626,650,562,567,574,109676,81070
통영시,S,1213,1232,1200,1068,1179,1243,1213,1232,1200,1068,1179,1243,,
사천시,A,203,216,160,192,220,227,203,216,160,192,220,227,241294,208515
사천시,B,18,15,19,19,14,19,18,15,19,19,14,19,1519,1222
사천시,C,16362,17126,17593,17246,17160,18052,16362,17126,17593,17246,17160,18052,1906590,1355415
사천시,D,127,136,146,126,117,130,127,136,146,126,117,130,12732,3788
사천시,E,256,308,309,323,363,378,256,308,309,323,363,378,,
사천시,F,2897,3335,3142,2856,3556,3520,2897,3335,3142,2856,3556,3520,101269,95735
사천시,G,3751,4016,4491,3606,3707,3634,3751,4016,4491,3606,3707,3634,205913,185446
사천시,H,1294,1295,1326,1104,1420,1693,1294,1295,1326,1104,1420,1693,101188,59549
사천시,I,3789,4095,4601,3008,3540,3657,3789,4095,4601,3008,3540,3657,91423,82316
사천시,J,283,248,244,275,339,421,283,248,244,275,339,421,51723,26978
사천시,K,1059,1026,1042,932,868,994,1059,1026,1042,932,868,994,144007,130602
사천시,L,507,550,568,512,589,615,507,550,568,512,589,615,214319,128684
사천시,M,668,693,628,605,644,660,668,693,628,605,644,660,,
사천시,N,537,680,766,526,552,586,537,680,766,526,552,586,167168,148871
사천시,P,1360,1261,1458,1171,1206,1194,1360,1261,1458,1171,1206,1194,183095,157338
사천시,Q,4103,4320,4418,4569,5406,5506,4103,4320,4418,4569,5406,5506,202140,176304
사천시,R,645,796,787,604,612,795,645,796,787,604,612,795,127577,95302
사천시,S,1084,1156,1282,1042,1112,1111,1084,1156,1282,1042,1112,1111,,
김해시,A,90,263,305,270,299,201,90,263,305,270,299,201,228181,197183
김해시,B,202,170,194,161,145,146,202,170,194,161,145,146,23877,19208
김해시,C,89427,88467,88732,82128,84511,86575,89427,88467,88732,82128,84511,86575,6255892,4447379
김해시,D,269,289,330,317,337,325,269,289,330,317,337,325,31923,9498
김해시,E,1432,1698,1813,1889,1997,2229,1432,1698,1813,1889,1997,2229,,
김해시,F,8354,9001,10023,8194,10587,10462,8354,9001,10023,8194,10587,10462,908217,858589
김해시,G,22533,22475,23854,19153,21286,21791,22533,22475,23854,19153,21286,21791,860438,774648
김해시,H,5542,5324,6114,4972,6083,6080,5542,5324,6114,4972,6083,6080,432636,234024
김해시,I,14641,15154,16593,11231,12531,13718,14641,15154,16593,11231,12531,13718,275493,255877
김해시,J,741,756,764,834,997,1058,741,756,764,834,997,1058,141918,89538
김해시,K,3822,3761,3947,3874,4337,3982,3822,3761,3947,3874,4337,3982,496091,450170
김해시,L,2421,2294,2570,2080,2605,2525,2421,2294,2570,2080,2605,2525,1007583,604985
김해시,M,3757,4189,4389,4380,4682,5084,3757,4189,4389,4380,4682,5084,,
김해시,N,4934,5046,5367,3431,4128,3922,4934,5046,5367,3431,4128,3922,772811,705515
김해시,P,7199,6989,7299,7097,6766,6830,7199,6989,7299,7097,6766,6830,999240,858671
김해시,Q,15234,16179,16995,20118,21549,22224,15234,16179,16995,20118,21549,22224,796916,696263
김해시,R,3134,3078,3308,2106,2628,2973,3134,3078,3308,2106,2628,2973,478761,354595
김해시,S,4547,4838,5004,4306,4084,4169,4547,4838,5004,4306,4084,4169,,
밀양시,A,197,154,140,200,254,319,197,154,140,200,254,319,363950,314508
밀양시,B,1,1,3,1,10,11,1,1,3,1,10,11,2531,2036
밀양시,C,8195,8472,8857,8614,8684,9461,8195,8472,8857,8614,8684,9461,744679,529400
밀양시,D,128,133,147,128,124,129,128,133,147,128,124,129,12390,3686
밀양시,E,267,294,265,311,386,411,267,294,265,311,386,411,,
밀양시,F,2331,2347,2389,1906,2162,2279,2331,2347,2389,1906,2162,2279,113396,107200
밀양시,G,3189,3366,3479,2885,3070,3136,3189,3366,3479,2885,3070,3136,153121,137891
밀양시,H,916,1089,1339,921,2944,1293,916,1089,1339,921,2944,1293,97042,51815
밀양시,I,1897,1925,2199,1760,1800,2051,1897,1925,2199,1760,1800,2051,71559,60669
밀양시,J,140,152,147,106,107,124,140,152,147,106,107,124,51833,25751
밀양시,K,1056,1023,1004,997,969,885,1056,1023,1004,997,969,885,125979,114303
밀양시,L,376,373,372,323,349,338,376,373,372,323,349,338,185496,111378
밀양시,M,617,586,650,630,756,784,617,586,650,630,756,784,,
밀양시,N,447,568,605,459,379,451,447,568,605,459,379,451,241073,211958
밀양시,P,824,870,926,846,828,885,824,870,926,846,828,885,144064,123797
밀양시,Q,3602,3750,3805,4087,4899,5213,3602,3750,3805,4087,4899,5213,185537,162173
밀양시,R,280,319,342,360,477,492,280,319,342,360,477,492,103329,74583
밀양시,S,1033,1043,1084,908,882,965,1033,1043,1084,908,882,965,,
거제시,A,4,6,21,24,113,79,4,6,21,24,113,79,113375,97973
거제시,B,32,21,27,16,27,34,32,21,27,16,27,34,4899,3941
거제시,C,50331,41256,43597,38274,34691,35542,50331,41256,43597,38274,34691,35542,4615458,3281177
거제시,D,66,67,65,65,71,75,66,67,65,65,71,75,22977,6836
거제시,E,595,630,728,672,726,708,595,630,728,672,726,708,,
거제시,F,10742,8979,10590,6821,6231,5760,10742,8979,10590,6821,6231,5760,427912,404529
거제시,G,5950,5670,5909,4435,4653,4935,5950,5670,5909,4435,4653,4935,215241,193879
거제시,H,2089,2069,1990,1692,1547,1859,2089,2069,1990,1692,1547,1859,115346,71168
거제시,I,8228,8125,8918,5643,5569,6728,8228,8125,8918,5643,5569,6728,205233,173260
거제시,J,263,282,238,194,430,397,263,282,238,194,430,397,74379,40024
